Category,IVS_name,IAU_name,RAh,RAm,RAs,DEd,DEm,DEs,D_alp,D_Del,Corr,num_Obs,S-band_total_flux,S-band_unresolved_flux,C-band_total_flux,C-band_unresolved_flux,X-band_total_flux,X-band_unresolved_flux,U-band_total_flux,U-band_unresolved_flux,K-band_total_flux,K-band_unresolved_flux,Type,Cat
C,2235-556,J2239-5525,22,39,6.034401,-55.0,25,59.40941,1.91,1.13,0.041,39,-1.0,-1.0,-1.00,-1.00,0.137,0.102,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2236-572,J2239-5701,22,39,12.0759,-57.0,1,0.83954,0.24,0.22,0.177,2109,-1.0,-1.0,-1.00,-1.00,1.065,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+599,J2239+6011,22,39,15.525611,60.0,11,50.62096,1.31,1.62,-0.281,36,-1.0,-1.0,-1.00,-1.00,-1.00,0.017,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2236-294,J2239-2911,22,39,23.16813,-29.0,11,28.25676,2.65,8.19,0.284,20,-1.0,-1.0,0.066,-1.00,0.037,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238+718,J2239+7203,22,39,23.339883,72.0,3,51.91902,3.45,1.07,0.716,44,-1.0,-1.0,0.107,0.086,0.040,0.027,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+417,J2239+4159,22,39,23.401649,41.0,59,38.2172,2.87,3.54,-0.475,30,-1.0,-1.0,0.041,0.012,0.016,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2236-221,J2239-2153,22,39,23.716869,-21.0,53,15.4391,0.18,0.43,-0.111,391,0.08,0.059,-1.00,-1.00,0.063,0.055,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2237+667,J2239+6701,22,39,24.149535,67.0,1,2.09235,5.23,6.97,0.452,5,-1.0,-1.0,-1.00,-1.00,0.016,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+227,J2239+2300,22,39,27.69196,23.0,0,18.03344,0.88,1.83,0.282,32,-1.0,-1.0,0.038,0.032,0.022,0.019,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2236+017,J2239+0159,22,39,28.078126,1.0,59,30.58059,0.74,2.0,-0.06,22,-1.0,-1.0,0.036,0.025,0.016,0.013,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2236-316,J2239-3121,22,39,30.431349,-31.0,21,46.61681,55.97,64.14,0.473,3,-1.0,-1.0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+094,J2239+0939,22,39,31.084927,9.0,39,41.39186,0.5,1.48,-0.625,36,-1.0,-1.0,0.060,0.051,0.054,0.045,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2236-364,J2239-3609,22,39,31.119726,-36.0,9,12.56037,1.16,2.22,0.322,68,-1.0,-1.0,-1.00,-1.00,0.031,0.024,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+121,J2239+1222,22,39,31.963913,12.0,22,24.41746,0.14,0.26,-0.123,827,0.063,0.057,-1.00,-1.00,0.067,0.052,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2236-047,J2239-0429,22,39,32.790984,-4.0,29,32.29092,3.02,4.41,0.129,11,-1.0,-1.0,0.032,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2236-342,J2239-3401,22,39,37.27313,-34.0,1,1.68173,1.02,4.17,0.406,28,-1.0,-1.0,0.045,-1.00,0.055,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+012,J2239+0128,22,39,40.717123,1.0,28,53.09896,1.08,2.04,-0.029,36,-1.0,-1.0,0.106,0.085,0.094,0.053,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2236-253,J2239-2507,22,39,42.101578,-25.0,7,25.7949,2.43,4.15,-0.504,22,-1.0,-1.0,0.017,-1.00,0.014,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238+732,J2239+7333,22,39,45.224984,73.0,33,20.17713,4.6,1.35,-0.744,45,-1.0,-1.0,0.090,0.031,0.068,0.013,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237-067,J2239-0631,22,39,46.839033,-6.0,31,50.5737,0.57,1.73,-0.294,36,-1.0,-1.0,0.031,0.022,0.033,0.02,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238+633,J2239+6335,22,39,59.725285,63.0,35,31.61045,1.43,0.99,0.095,89,-1.0,-1.0,0.009,0.008,0.010,0.011,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+432,J2240+4333,22,40,7.788682,43.0,33,23.30978,1.93,2.58,-0.068,22,-1.0,-1.0,0.219,-1.00,0.015,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238+552,J2240+5532,22,40,8.455218,55.0,32,32.13182,0.85,0.92,-0.537,36,-1.0,-1.0,0.054,0.035,0.050,0.032,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+250,J2240+2519,22,40,12.015878,25.0,19,56.01322,0.83,1.42,0.385,45,-1.0,-1.0,0.045,0.041,0.023,0.044,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237-088,J2240-0836,22,40,13.408632,-8.0,36,28.74982,0.14,0.27,-0.267,514,0.153,0.082,-1.00,-1.00,0.124,0.059,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237-130,J2240-1247,22,40,15.128217,-12.0,47,38.87606,0.88,2.13,0.305,28,-1.0,-1.0,0.019,-1.00,0.014,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237+026,J2240+0253,22,40,16.11299,2.0,53,49.31173,1.2,2.24,0.01,36,-1.0,-1.0,0.080,0.040,0.050,0.02,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237-529,J2240-5241,22,40,17.729665,-52.0,41,13.88551,1.28,1.99,0.527,24,-1.0,-1.0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238+512,J2240+5133,22,40,19.8785,51.0,33,11.79514,0.19,0.15,-0.232,552,0.243,0.155,-1.00,-1.00,0.184,0.123,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2238+572,J2240+5732,22,40,22.648804,57.0,32,54.81628,14.38,8.62,-0.513,9,-1.0,-1.0,0.045,-1.00,0.034,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237-110,J2240-1044,22,40,25.16586,-10.0,44,21.93973,0.12,0.21,0.01,542,0.174,0.125,0.145,0.125,0.116,0.082,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237-124,J2240-1209,22,40,25.901688,-12.0,9,33.00632,0.13,0.23,-0.047,425,-1.0,-1.0,0.125,0.057,0.103,0.049,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2237-234,J2240-2311,22,40,37.373545,-23.0,11,24.21,1.77,6.12,0.496,18,-1.0,-1.0,0.019,-1.00,0.016,0.01,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237-189,J2240-1839,22,40,37.570312,-18.0,39,28.79802,0.95,2.63,0.01,36,-1.0,-1.0,0.124,-1.00,0.055,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238+312,J2240+3128,22,40,42.783373,31.0,28,22.07204,0.65,1.07,-0.142,36,-1.0,-1.0,0.055,0.037,0.069,0.038,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2237-366,J2240-3621,22,40,45.774006,-36.0,21,3.69655,1.02,2.27,-0.148,36,-1.0,-1.0,0.196,0.048,0.119,0.017,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238-215,J2240-2117,22,40,48.1263,-21.0,17,4.76367,0.91,2.6,0.088,36,-1.0,-1.0,0.050,-1.00,0.045,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2238-339,J2240-3341,22,40,49.137331,-33.0,41,18.64824,44.0,54.26,-0.859,6,-1.0,-1.0,0.072,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2238-186,J2241-1821,22,41,3.200271,-18.0,21,23.2495,1.58,5.29,-0.528,21,-1.0,-1.0,0.082,-1.00,0.093,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238+410,J2241+4120,22,41,7.205247,41.0,20,11.6173,0.16,0.15,-0.118,812,0.24,0.151,-1.00,-1.00,0.166,0.087,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238-249,J2241-2442,22,41,11.514903,-24.0,42,38.69622,0.67,1.66,0.091,35,-1.0,-1.0,0.141,0.034,0.100,0.044,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238+200,J2241+2017,22,41,12.11553,20.0,17,27.69006,0.48,1.18,0.136,25,-1.0,-1.0,0.041,0.029,0.035,0.027,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238-374,J2241-3712,22,41,21.093329,-37.0,12,8.72371,1.15,2.58,-0.29,30,-1.0,-1.0,0.056,0.030,0.030,0.025,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239+046,J2241+0453,22,41,34.231635,4.0,53,10.40632,0.65,1.38,-0.393,62,-1.0,-1.0,-1.00,-1.00,0.023,0.019,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2238-362,J2241-3559,22,41,48.311421,-35.0,59,47.77991,0.21,0.4,-0.491,414,0.19,0.139,0.131,0.097,0.143,0.118,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239+096,J2241+0953,22,41,49.717311,9.0,53,52.44512,0.11,0.16,0.084,3801,0.53,0.481,-1.00,-1.00,0.381,0.135,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2239-105,J2241-1015,22,41,50.446978,-10.0,15,22.52521,5.59,8.45,0.525,8,-1.0,-1.0,0.070,-1.00,0.017,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239+151,J2242+1526,22,42,2.431287,15.0,26,48.33934,1.54,3.23,-0.486,21,-1.0,-1.0,0.044,0.004,0.014,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239-264,J2242-2608,22,42,5.312612,-26.0,8,54.11959,0.95,2.29,-0.044,28,-1.0,-1.0,0.071,0.065,0.062,0.066,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240+626,J2242+6251,22,42,7.335061,62.0,51,45.64507,1.87,2.18,-0.387,45,-1.0,-1.0,0.017,0.013,0.026,0.016,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239+335,J2242+3349,22,42,9.010964,33.0,49,2.11397,0.73,1.13,0.565,45,-1.0,-1.0,0.056,0.055,0.045,0.045,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239+296,J2242+2955,22,42,15.151188,29.0,55,43.11919,0.16,0.19,-0.174,505,0.148,0.141,-1.00,-1.00,0.112,0.08,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240+705,J2242+7049,22,42,16.533888,70.0,49,42.62535,3.8,1.15,-0.704,45,-1.0,-1.0,0.031,0.027,0.031,0.027,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239+006,J2242+0055,22,42,24.142993,0.0,55,13.52647,0.82,2.06,-0.528,94,-1.0,-1.0,0.014,0.014,0.023,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239+113,J2242+1136,22,42,26.046509,11.0,36,4.44224,1.14,2.02,-0.303,32,-1.0,-1.0,0.038,0.009,0.033,0.007,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239+00A,J2242+0053,22,42,29.826852,0.0,53,54.31615,0.84,2.07,0.019,45,-1.0,-1.0,0.011,0.011,0.012,0.012,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240+409,J2242+4114,22,42,30.554198,41.0,14,45.6494,1.16,1.68,-0.162,25,-1.0,-1.0,0.034,0.009,0.026,0.013,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239-423,J2242-4204,22,42,36.77476,-42.0,4,22.63287,2.06,1.67,0.281,73,-1.0,-1.0,-1.00,-1.00,0.142,0.145,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+821,J2242+8224,22,42,43.6382,82.0,24,47.01447,1.85,0.3,0.005,610,0.274,0.047,-1.00,-1.00,0.086,0.039,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240+174,J2242+1741,22,42,47.955767,17.0,41,44.16356,0.21,0.36,0.144,254,-1.0,-1.0,0.137,0.075,0.110,0.07,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240-300,J2242-2946,22,42,51.068958,-29.0,46,46.4056,0.72,1.85,-0.001,26,-1.0,-1.0,0.075,0.053,0.072,0.066,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240-172,J2242-1657,22,42,51.339148,-16.0,57,8.22643,1.05,2.9,-0.111,34,-1.0,-1.0,0.018,0.013,0.012,0.011,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241+606,J2243+6055,22,43,0.815235,60.0,55,44.22192,1.09,0.74,-0.155,56,-1.0,-1.0,-1.00,-1.00,0.058,0.025,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240+170,J2243+1720,22,43,3.937009,17.0,20,16.07984,0.57,1.48,0.053,25,-1.0,-1.0,0.039,0.030,0.027,0.015,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240+070,J2243+0716,22,43,5.606482,7.0,16,30.87433,0.59,1.76,-0.446,36,-1.0,-1.0,0.060,0.030,0.040,0.021,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2239-631,J2243-6250,22,43,7.839279,-62.0,50,57.32254,0.43,0.35,0.23,63,-1.0,-1.0,-1.00,-1.00,0.213,0.255,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240-064,J2243-0609,22,43,8.760765,-6.0,9,2.56813,0.13,0.3,-0.323,619,0.083,0.055,-1.00,-1.00,0.082,0.064,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2240+341,J2243+3423,22,43,14.300917,34.0,23,45.10829,10.2,6.01,0.55,13,-1.0,-1.0,0.020,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2240-219,J2243-2139,22,43,22.702313,-21.0,39,16.717,7.64,18.82,0.0,10,-1.0,-1.0,0.013,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241+325,J2243+3251,22,43,24.29329,32.0,51,39.8828,0.97,1.62,0.146,28,-1.0,-1.0,0.026,0.018,0.023,0.015,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240-398,J2243-3933,22,43,26.094523,-39.0,33,53.02174,0.58,1.5,0.245,31,-1.0,-1.0,0.053,0.057,0.062,0.059,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240-260,J2243-2544,22,43,26.408791,-25.0,44,30.68787,0.18,0.36,-0.212,389,0.449,0.163,0.522,0.237,0.380,0.161,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241+190,J2243+1918,22,43,33.681665,19.0,18,30.59731,0.73,2.0,-0.09,23,-1.0,-1.0,0.022,0.018,0.016,0.009,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241-127,J2243-1230,22,43,40.343423,-12.0,30,59.74621,0.98,2.26,0.187,26,-1.0,-1.0,0.017,0.014,0.017,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240-253,J2243-2505,22,43,40.364025,-25.0,5,59.23765,0.15,0.32,-0.447,341,-1.0,-1.0,0.081,0.073,0.130,0.126,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2241-292,J2243-2859,22,43,51.342599,-28.0,59,11.16763,26.42,55.2,-0.352,4,-1.0,-1.0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2241+199,J2243+2011,22,43,53.215851,20.0,11,59.97007,8.26,5.07,0.528,7,-1.0,-1.0,0.022,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2240-572,J2243-5656,22,43,53.218143,-56.0,56,19.71956,2.47,1.11,0.032,39,-1.0,-1.0,-1.00,-1.00,0.146,0.13,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241+200,J2243+2021,22,43,54.74352,20.0,21,3.77743,0.21,0.39,-0.102,672,0.074,0.046,-1.00,-1.00,0.064,0.048,0.069,0.065,-1.0,-1.0,Fus,rfc_2024b
U,2241+179,J2243+1814,22,43,54.82996,18.0,14,44.63494,3.18,3.73,-0.203,10,-1.0,-1.0,0.017,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241+162,J2244+1632,22,44,2.545124,16.0,32,56.14247,0.47,1.08,0.01,45,-1.0,-1.0,0.043,0.027,0.038,0.024,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241-029,J2244-0240,22,44,5.987406,-2.0,40,40.27613,1.29,3.38,-0.434,21,-1.0,-1.0,0.051,-1.00,0.039,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241-207,J2244-2027,22,44,8.617994,-20.0,27,22.47831,1.22,3.68,0.113,33,-1.0,-1.0,0.089,-1.00,0.044,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2241+406,J2244+4057,22,44,12.731153,40.0,57,13.62038,0.16,0.15,-0.197,528,0.597,0.348,-1.00,-1.00,0.916,0.697,0.292,0.258,-1.0,-1.0,Fus,rfc_2024b
N,2241-258,J2244-2532,22,44,16.977375,-25.0,32,30.9804,2.14,8.18,-0.738,21,-1.0,-1.0,0.074,-1.00,0.077,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2241-223,J2244-2204,22,44,31.63162,-22.0,4,9.95025,2.74,10.26,-0.649,7,-1.0,-1.0,0.018,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2241-356,J2244-3524,22,44,33.38832,-35.0,24,48.45632,2.01,8.75,-0.169,14,-1.0,-1.0,0.019,-1.00,0.035,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+257,J2244+2600,22,44,35.147269,26.0,0,20.70185,0.15,0.19,-0.074,710,0.173,0.117,-1.00,-1.00,0.181,0.042,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+247,J2244+2503,22,44,36.701723,25.0,3,42.64667,0.71,1.65,-0.026,36,-1.0,-1.0,0.014,0.014,0.014,0.014,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+094,J2244+0945,22,44,36.742311,9.0,45,17.81849,0.91,2.59,0.133,18,-1.0,-1.0,0.021,0.018,0.014,0.009,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+028,J2244+0306,22,44,38.231179,3.0,6,25.42848,1.47,2.73,-0.385,24,-1.0,-1.0,0.015,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+626,J2244+6257,22,44,40.999453,62.0,57,9.79687,3.14,2.91,-0.056,25,-1.0,-1.0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.0,0.054,0.075,Fus,rfc_2024b
C,2242+331,J2244+3327,22,44,49.102793,33.0,27,4.63551,2.16,2.02,0.003,18,-1.0,-1.0,0.011,-1.00,0.012,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+106,J2244+1056,22,44,56.144107,10.0,56,11.61915,0.42,0.83,-0.268,81,-1.0,-1.0,0.119,0.055,0.049,0.015,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2242-347,J2245-3430,22,45,0.262445,-34.0,30,30.32549,2.56,6.67,-0.836,21,-1.0,-1.0,0.086,0.046,0.035,0.028,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2242-252,J2245-2458,22,45,2.165094,-24.0,58,2.81857,5.79,14.29,-0.753,17,-1.0,-1.0,0.025,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+161,J2245+1625,22,45,6.55537,16.0,25,11.73573,0.45,0.84,-0.16,78,-1.0,-1.0,0.092,0.020,0.033,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2243+423,J2245+4236,22,45,25.965764,42.0,36,5.30728,8.53,6.6,0.204,14,-1.0,-1.0,0.026,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242+031,J2245+0324,22,45,28.284746,3.0,24,8.86405,0.12,0.23,-0.288,588,0.511,0.348,-1.00,-1.00,0.308,0.101,0.276,0.128,-1.0,-1.0,Fus,rfc_2024b
C,2242-180,J2245-1745,22,45,33.071211,-17.0,45,25.6992,0.8,1.99,-0.316,36,-1.0,-1.0,0.059,0.034,0.045,0.017,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2242-068,J2245-0632,22,45,36.178406,-6.0,32,45.48152,0.14,0.33,-0.385,255,-1.0,-1.0,0.033,0.014,0.037,0.015,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2243+653,J2245+6537,22,45,42.586051,65.0,37,14.97169,41.4,20.07,0.38,4,-1.0,-1.0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.0,0.039,0.074,Fus,rfc_2024b
C,2243+394,J2245+3941,22,45,48.764623,39.0,41,15.90552,1.06,1.83,-0.295,31,-1.0,-1.0,0.104,0.004,0.090,0.013,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243-081,J2245-0755,22,45,49.003798,-7.0,55,19.38213,0.11,0.26,-0.299,728,0.119,0.093,-1.00,-1.00,0.100,0.074,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243+047,J2245+0500,22,45,53.654116,5.0,0,56.96215,0.1,0.18,-0.097,2079,0.332,0.298,0.147,0.087,0.325,0.262,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243-178,J2245-1737,22,45,59.007155,-17.0,37,32.57582,1.07,3.09,-0.185,47,-1.0,-1.0,-1.00,-1.00,0.019,0.017,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2244+616,J2246+6156,22,46,1.609699,61.0,56,46.92698,3.04,1.86,-0.026,44,-1.0,-1.0,0.098,-1.00,0.034,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243+154,J2246+1544,22,46,4.994136,15.0,44,35.39999,0.46,0.96,0.037,80,-1.0,-1.0,0.015,0.014,0.013,0.013,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2243-286,J2246-2825,22,46,8.835346,-28.0,25,2.86868,2.49,7.32,0.242,20,-1.0,-1.0,0.050,-1.00,0.036,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243+076,J2246+0752,22,46,10.565245,7.0,52,21.41623,0.5,1.22,-0.074,28,-1.0,-1.0,0.045,0.041,0.042,0.029,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243+357,J2246+3601,22,46,10.863348,36.0,1,55.66233,0.38,0.46,-0.089,162,-1.0,-1.0,-1.00,-1.00,0.177,0.094,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243+062,J2246+0633,22,46,11.160889,6.0,33,27.37847,1.17,2.2,0.071,36,-1.0,-1.0,0.171,0.109,0.056,0.038,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243-032,J2246-0300,22,46,11.291021,-3.0,0,37.69048,0.18,0.37,-0.342,251,-1.0,-1.0,0.099,0.053,0.078,0.021,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243+364,J2246+3645,22,46,13.829747,36.0,45,34.95296,0.72,0.86,-0.103,80,-1.0,-1.0,0.037,0.022,0.032,0.021,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2244+635,J2246+6349,22,46,13.996592,63.0,49,54.53919,1.7,1.0,-0.127,74,-1.0,-1.0,0.230,0.006,0.130,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243-563,J2246-5607,22,46,16.792602,-56.0,7,46.00498,0.29,0.3,0.035,156,-1.0,-1.0,-1.00,-1.00,0.443,0.412,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243-123,J2246-1206,22,46,18.231971,-12.0,6,51.27759,0.08,0.19,0.068,28479,2.063,0.986,1.947,1.434,1.945,1.192,1.929,1.061,-1.0,-1.0,Fus,rfc_2024b
C,2244+314,J2246+3142,22,46,21.662919,31.0,42,7.97233,1.35,1.92,-0.609,36,-1.0,-1.0,0.015,0.012,0.015,0.01,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2244+628,J2246+6307,22,46,23.527911,63.0,7,8.42687,1.81,1.23,0.171,66,-1.0,-1.0,0.066,0.008,0.021,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2243-004,J2246-0012,22,46,27.68383,-0.0,12,14.15955,0.69,1.84,-0.064,36,-1.0,-1.0,0.051,0.024,0.028,0.014,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
N,2243-523,J2246-5206,22,46,42.100308,-52.0,6,40.38846,11.8,11.97,-0.164,14,0.011,-1.0,-1.00,-1.00,0.010,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2244+531,J2246+5323,22,46,43.489208,53.0,23,54.41567,12.48,14.14,-0.648,3,-1.0,-1.0,0.017,-1.00,-1.00,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2244+067,J2246+0702,22,46,43.643007,7.0,2,59.72721,1.2,2.69,0.275,20,-1.0,-1.0,0.012,0.013,0.016,0.013,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
U,2244+270,J2246+2716,22,46,58.861397,27.0,16,19.51592,6.35,8.2,0.078,8,-1.0,-1.0,0.031,-1.00,0.020,-1.0,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2244+349,J2247+3511,22,47,2.993385,35.0,11,59.22264,0.56,1.25,-0.181,45,-1.0,-1.0,0.036,0.023,0.026,0.02,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2244-372,J2247-3657,22,47,3.917329,-36.0,57,46.30401,0.16,0.21,-0.215,4445,0.567,0.288,-1.00,-1.00,0.696,0.619,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2244+119,J2247+1211,22,47,5.537,12.0,11,51.41416,0.94,2.0,0.175,29,-1.0,-1.0,0.034,0.014,0.022,0.018,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
C,2244+140,J2247+1417,22,47,18.933119,14.0,17,36.22437,0.47,0.9,-0.003,69,-1.0,-1.0,0.054,0.043,0.036,0.023,-1.00,-1.0,-1.0,-1.0,Fus,rfc_2024b
